participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCondition,PrimeDuration,OutputPosition,Block,StudyPosition,Studied,PrimeRecalledCondition,PrimeFor,IdentityPriming,Acc
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.33,WHERE,Unrelated,48.28499997,8,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7988.92,SEVERAL,Related,50.54999999,9,3,NA,NA,NA,MANY,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.7,PART,Related,48.96499997,10,3,NA,NA,NA,PIECE,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.515,MINUS,Unrelated,51.84500001,11,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.99,CORAL,Unrelated,47.77999996,12,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8007.485,DRAW,Identical,48.465,13,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.455,YOUNG,Identical,50.3,14,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.53,DRUGS,Identical,48.435,15,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.34,THICK,Related,51.64000002,16,3,NA,NA,NA,THIN,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8006.23,SHERIFF,Identical,49.12500002,17,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7998.955,KNIFE,Identical,48.74,18,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.135,GRASS,Unrelated,49.53999998,19,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.965,ANIMAL,Unrelated,49.95999997,20,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.19,PARCEL,Related,48.305,21,3,NA,NA,NA,PACKAGE,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.27,UNCLE,Unrelated,50.17500004,22,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.805,SPOON,Unrelated,47.61000001,23,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.52,HORSE,Unrelated,45.83999998,24,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.335,CLOCK,Unrelated,49.98999997,25,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.115,GIRLS,Unrelated,48.68999997,26,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.065,CANCER,Unrelated,47.88999999,27,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7988.6,LEMON,Unrelated,50.01500004,28,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.245,MUSCLE,Unrelated,63.61000001,29,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7998.325,ANNOY,Identical,49.63999998,30,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8175.295,HAIL,Related,50.20499998,31,3,NA,NA,NA,RAIN,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.44,ENTER,Unrelated,49.50000002,32,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7988.105,FOUND,Unrelated,35.32999998,33,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.19,CHILD,Identical,48.15500003,34,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.76,TOCK,Identical,55.27000001,35,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.725,LEASE,Related,47.72500001,36,3,NA,NA,NA,RENT,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.815,CARD,Identical,35.91500001,37,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.245,DEEP,Related,51.515,38,3,NA,NA,NA,SHALLOW,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.375,CLOSE,Unrelated,51.76,39,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.185,DIFFER,Related,49.37999998,40,3,NA,NA,NA,SAME,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.615,YOURS,Unrelated,50.055,41,3,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.19,TRACTOR,Related,48.77500003,42,3,NA,NA,NA,TRAILER,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SELF,8000.225,firstword,firstword,NA,1,4,30,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8003.815,SELLER,Unrelated,47.80999996,2,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.065,LAMB,Related,47.555,3,4,NA,NA,NA,SHEEP,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.19,MATH,Identical,50.11999997,4,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.185,FLOWER,Unrelated,50.64499995,5,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.915,GRAFT,Related,50.90999999,6,4,NA,NA,NA,SKIN,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.35,GUITAR,Unrelated,51.21000001,7,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.51,NEPHEW,Unrelated,50.39500003,8,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.46,ROSE,Identical,49.795,9,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.38,CLIMB,Identical,50.345,10,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7989.01,PRIM,Related,50.04499998,11,4,NA,NA,NA,PROPER,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.56,GALLON,Related,50.865,12,4,NA,NA,NA,MILK,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.355,INFANT,Related,49.42000005,13,4,NA,NA,NA,BABY,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.27,STORY,Unrelated,49.99500001,14,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.21,STAIRS,Unrelated,49.69000001,15,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.82,SKULL,Related,20.52000002,16,4,NA,NA,NA,HEAD,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.835,SPOTS,Identical,49.02500001,17,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.475,PEDAL,Related,50.16499996,18,4,NA,NA,NA,BIKE,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,9119.26,CITY,Related,50.63499999,19,4,NA,NA,NA,TOWN,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,11756.66,WEST,Unrelated,0.304999994,20,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,6674.165,LAWYER,Unrelated,0.744999968,21,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.605,CARESS,Related,49.66000002,22,4,NA,NA,NA,TOUCH,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7951.845,BENEATH,Related,49.72000001,23,4,NA,NA,NA,UNDER,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.06,NIGHTS,Identical,51.89499998,24,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.34,OUTTAKE,Unrelated,50.17499998,25,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.49,FAKE,Identical,49.65999996,26,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7998.79,LOAF,Related,49.92000002,27,4,NA,NA,NA,BREAD,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7995.42,PENNY,Identical,31.45000001,28,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7994.83,BOMB,Unrelated,50.475,29,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.935,DAGGER,Unrelated,50.06499996,30,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.1,EXPLODE,Identical,49.52,31,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.4,DREAM,Unrelated,50.085,32,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.53,RULE,Identical,49.90500002,33,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.09,EGGS,Unrelated,50.33999996,34,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.215,RIGHT,Unrelated,50.155,35,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7958.3,GRAVE,Identical,51.21000001,36,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7978.75,BIRD,Unrelated,49.16,37,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.785,GRAND,Identical,50.25500001,38,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.27,CHEESE,Unrelated,50.06499996,39,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.395,DUMB,Related,35.43500003,40,4,NA,NA,NA,STUPID,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.745,BEACH,Unrelated,48.27000003,41,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.735,SESSION,Related,48.62000002,42,4,NA,NA,NA,CLASS,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,UNCLEAR,2024.51,firstword,firstword,NA,1,1,1,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,COPY,1416.31,GEEK,Unrelated,49.985,2,1,2,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,ENGLISH,2598.66,OVEN,Identical,39.285,3,1,5,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SMALL,1566.795,DOZE,Related,49.525,4,1,6,Studied,NA,SLEEP,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SOFT,1549.86,FINISH,Identical,49.325,5,1,39,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,HELLO,1790.87,SPICE,Identical,49.635,6,1,7,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,MAD,1234.615,HAUL,Related,50.145,7,1,16,Studied,NA,CARRY,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,MAID,982.785,BOUNCE,Related,49.105,8,1,17,Studied,NA,BALL ,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,CARRY,1350.02,MONKEY,Identical,51.2,9,1,26,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,LETTER,1300.135,CASTLE,Identical,50.185,10,1,40,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SPICE,1201.13,DENIM,Related,49.61,11,1,33,Studied,Identical,JEANS,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,CAKE,951.405,ALLERGY,Related,49.21,12,1,36,Studied,NA,SNEEZE,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,WANT,1316.32,BLAZE,Related,56.665,13,1,42,Studied,NA,FIRE,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,PAPER,1141.755,FRONT,Identical,50.32,14,1,15,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,ITCH,1334.255,KILL,Unrelated,49.465,15,1,27,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,FRONT,2515.96,DEVIL,Unrelated,50.63,16,1,11,Studied,Identical,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,TIRED,2385.66,ALLOW,Identical,50.08,17,1,21,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SLEEPY,1965.26,PICTURE,Unrelated,50.755,18,1,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,NEED,3982.85,CAUSE,Related,50.17,19,1,NA,NA,NA,EFFECT,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,OVEN,5525.13,MEDIUM,Related,49.44,20,1,10,Studied,Identical,LARGE,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,JEANS,6091.915,STOMACH,Unrelated,50,21,1,9,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,FRAME,4384.195,WATER,Identical,49.645,22,1,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,MONEY,6099.695,MINIMUM,Identical,49.18,23,1,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,COLONY,3542.775,TELLER,Related,50.185,24,1,NA,NA,NA,BANK,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,CALM,3132.915,GLASSES,Identical,48.87,25,1,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.64,SMILE,Unrelated,49.625,26,1,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,MAID,5350.355,SURE,Identical,49.305,27,1,17,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7991.23,LAND,Unrelated,49.84,28,1,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SWEEP,4764.84,BOSS,Identical,48.895,29,1,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7994.26,TWICE,Related,49.815,30,1,NA,NA,NA,ONCE,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,6660.435,SWAMP,Unrelated,49.99,31,1,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,1667.655,EIGHT,Related,48.275,32,1,NA,NA,NA,NINE,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,MAD,6460.98,ROAD,Unrelated,48.85,33,1,16,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7993.745,ERASER,Related,49.15,34,1,NA,NA,NA,PENCIL,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,DOOR,3825.72,DOOR,Unrelated,48.785,35,1,NA,NA,Unrelated,NA,1,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7992.78,BELOW,Unrelated,49.31,36,1,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SMART,3268.285,SMART,Identical,50.28,37,1,8,Studied,Identical,NA,1,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8005.135,LAKE,Unrelated,48.65,38,1,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,DRINK,8004.88,DIGNITY,Related,48.77,39,1,NA,NA,NA,PRIDE,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7992.315,PLAN,Identical,50.275,40,1,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SEATS,1690.425,SATIN,Related,49.02,41,1,NA,NA,NA,SILK,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7992.555,FROG,Unrelated,49.57,42,1,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SICK,1757.37,firstword,firstword,NA,1,2,1,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,STICKY,2340.115,GOURMET,Related,49.51,2,2,2,Studied,NA,FOOD,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,YEAR,7993.145,LOOK,Unrelated,50.96,3,2,3,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,LAUGH,7996.575,CEILING,Related,50.14,4,2,4,Studied,NA,ROOF,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,DRESS,7991.49,BAND,Related,48.575,5,2,30,Studied,NA,MUSIC ,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,CHOOSE,2291.955,COLLECT,Identical,48.86,6,2,33,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,NONE,3152.86,MAYBE,Identical,49.275,7,2,31,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,LOSE,2593.08,WAITER,Unrelated,49.29,8,2,32,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,MAYBE,2121.015,MAIN,Related,50.225,9,2,11,Studied,Identical,STREET,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,TREE,1802.325,CLARIFY,Related,49.01,10,2,35,Studied,NA,CLEAR,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,STRANGE,4189.77,SHIP,Identical,50.105,11,2,23,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,MUSIC,3075.54,SHATTER,Related,50.085,12,2,NA,NA,NA,BREAK,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,TASTE,1169.295,TEST,Unrelated,50.51,13,2,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,LETTUCE,4176.395,GAME,Identical,51.135,14,2,26,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SPIDER,1482.53,SPIDER,Unrelated,50.015,15,2,NA,NA,Unrelated,NA,1,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,DRESS,3954.255,LISTEN,Related,50.685,16,2,30,Studied,NA,HEAR,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,LBELL,7991.17,TALK,Identical,48.24,17,2,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,ROOF,4426.44,JACKET,Identical,50.215,18,2,14,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7993.025,CHAIN,Unrelated,50.465,19,2,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,TREE,7459.03,BOARD,Identical,48.505,20,2,35,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SHIP,2150.225,LICE,Related,49.915,21,2,42,Studied,Identical,HAIR,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,LOVE,6343.355,MAGIC,Identical,49.92,22,2,36,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7992.05,BRANCH,Unrelated,47.295,23,2,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7991.58,MIDDLE,Unrelated,49.315,24,2,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,TAKE,2655.955,TAKE,Identical,48.935,25,2,40,Studied,Identical,NA,1,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,GM,7993.445,SMELL,Identical,50.865,26,2,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,GAME,1067.915,HEATER,Related,49.525,27,2,37,Studied,Identical,WARM,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7992.86,FIND,Identical,49.38,28,2,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7992.465,CHIME,Related,49.505,29,2,NA,NA,NA,BELL,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,HAPPY,2980.03,HAPPY,Identical,49.755,30,2,22,Studied,Identical,NA,1,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7992.355,SABER,Related,49.12,31,2,NA,NA,NA,SWORD,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SOUR,2569.27,SOUR,Identical,53.965,32,2,7,Studied,Identical,NA,1,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7990.925,ERUPT,Related,47.855,33,2,NA,NA,NA,VOLCANO,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7992.42,CAMEL,Related,49.085,34,2,NA,NA,NA,DESERT,0,0
